sample_id,category,difficulty,macro_family,correct_baseline,target_letter,prob_original_target,prob_original_correct,baseline_above_chance,feature_source,k,topk_size_actual,n_positive_available,p_suf_target,p_nec_target,sufficiency_score,necessity_score,answer_suf,answer_nec,answer_suf_matches_target,target_lost_in_necessity,topk_n_audio,topk_n_text,topk_audio_fraction,topk_text_fraction,topk_is_multimodal,topk_is_unimodal_audio,topk_is_unimodal_text
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,5,5,11,0.8530453534774645,0.7344461025121564,0.9531821340531972,0.2342775428688431,A,A,True,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,6,6,11,0.7558821525146319,0.7779561648357725,0.7996045851820683,0.16550491437704293,A,A,True,False,6,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,7,7,11,0.7583374052844918,0.7543897333428993,0.8034853929211874,0.2027543539637369,A,A,True,False,7,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,8,8,11,0.7378927696599993,0.7104489440920414,0.77117030865411,0.2722077956138427,A,A,True,False,8,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,9,9,11,0.8052331059644557,0.7107576059612735,0.8776094099528823,0.2717199202367771,A,A,True,False,9,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,10,10,11,0.8066309795768218,0.7344461025121564,0.8798189090316635,0.2342775428688431,A,A,True,False,10,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,11,11,11,0.543972173182282,0.6567074074119763,0.464656632822584,0.3571524392042636,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,12,11,11,0.543972173182282,0.6567074074119763,0.464656632822584,0.3571524392042636,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,13,11,11,0.543972173182282,0.6567074074119763,0.464656632822584,0.3571524392042636,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,14,11,11,0.543972173182282,0.6567074074119763,0.464656632822584,0.3571524392042636,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,15,11,11,0.543972173182282,0.6567074074119763,0.464656632822584,0.3571524392042636,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,MI_balanced,16,11,11,0.543972173182282,0.6567074074119763,0.464656632822584,0.3571524392042636,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,1,1,5,0.8812009257110381,0.7941527303881633,0.9976852353080675,0.13990439058801868,A,A,True,False,1,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,2,2,5,0.8632315998415881,0.7396843060655242,0.9692826611385283,0.2259979632106761,A,A,True,False,2,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,3,3,5,0.8632315998415881,0.7421855216791235,0.9692826611385283,0.22204450594158376,A,A,True,False,3,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,4,4,5,0.5269018860723352,0.6967018937345741,0.4376750922095398,0.29393658055697564,A,A,True,False,4,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,5,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,6,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,7,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,8,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,9,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,10,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,11,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,12,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,13,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,14,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,15,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_audio,16,5,5,0.46565308084728646,0.6642649962554541,0.3408643522942669,0.34520680589396235,D,A,False,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,1,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,2,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,3,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,4,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,5,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,6,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,7,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,8,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,9,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,10,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,11,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,12,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,13,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,14,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,15,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.8826653972343637,0.8826653972343637,True,UC_text,16,1,1,0.8826653972343637,0.8826653972343637,1.0,0.0,A,A,True,False,0,1,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,1,1,8,0.21140649785929388,0.371938518906589,-0.2913653005284165,0.07941359979003258,A,A,False,True,1,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,2,2,8,0.3419952059083104,0.38084769940009167,0.694526522079398,0.012152897651954724,A,A,False,True,2,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,3,3,8,0.3450894839489454,0.3543881413632761,0.7178870672805339,0.21191183767088684,A,A,False,True,3,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,4,4,8,0.3356242902419643,0.3543881413632761,0.6464286907139397,0.21191183767088684,A,A,False,True,4,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,5,5,8,0.3111985091652837,0.3543881413632761,0.46202394252339013,0.21191183767088684,A,A,False,True,5,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,6,6,8,0.2949647373983876,0.3285247123823355,0.33946554467893714,0.4071702449087963,A,A,False,True,6,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,7,7,8,0.29928890340180175,0.3285247123823355,0.3721112455672909,0.4071702449087963,A,A,False,True,7,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,8,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,9,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,10,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,11,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,12,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,13,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,14,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,15,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI,16,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,1,1,8,0.21140649785929388,0.371938518906589,-0.2913653005284165,0.07941359979003258,A,A,False,True,1,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,2,2,8,0.3419952059083104,0.38084769940009167,0.694526522079398,0.012152897651954724,A,A,False,True,2,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,3,3,8,0.3450894839489454,0.3543881413632761,0.7178870672805339,0.21191183767088684,A,A,False,True,3,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,4,4,8,0.3356242902419643,0.3543881413632761,0.6464286907139397,0.21191183767088684,A,A,False,True,4,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,5,5,8,0.3111985091652837,0.3543881413632761,0.46202394252339013,0.21191183767088684,A,A,False,True,5,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,6,6,8,0.2949647373983876,0.3285247123823355,0.33946554467893714,0.4071702449087963,A,A,False,True,6,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,7,7,8,0.29928890340180175,0.3285247123823355,0.3721112455672909,0.4071702449087963,A,A,False,True,7,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,8,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,9,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,10,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,11,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,12,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,13,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,14,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,15,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,MI_balanced,16,8,8,0.2580063272999358,0.3285247123823355,0.06044452642234279,0.4071702449087963,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,1,1,11,0.25311815905958474,0.371938518906589,0.023540837216041482,0.07941359979003258,A,A,False,True,1,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,2,2,11,0.2983215160145823,0.3624672456158008,0.3648078628429927,0.15091787475052176,A,A,False,True,2,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,3,3,11,0.34032014508033787,0.3624672456158008,0.6818804916733928,0.15091787475052176,A,A,False,True,3,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,4,4,11,0.3695275673890506,0.3566657956458497,0.90238469332921,0.19471647089327757,A,A,False,True,4,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,5,5,11,0.40388215469725114,0.3648502816796381,1.1617479047602322,0.13292691823202335,A,A,False,True,5,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,6,6,11,0.3541866873715767,0.3566657956458497,0.7865672663342343,0.19471647089327757,A,A,False,True,6,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,7,7,11,0.38327125100827475,0.3648502816796381,1.0061439348067818,0.13292691823202335,A,A,False,True,7,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,8,8,11,0.3174111310778496,0.37239152454463326,0.5089267201988827,0.07599359081057772,A,A,False,True,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,9,9,11,0.3419952059083104,0.3918192370383777,0.694526522079398,-0.07067776512602424,A,A,False,True,9,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,10,10,11,0.3606019789036426,0.37460992229168555,0.8350001175018475,0.05924558686149565,A,A,False,True,10,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,11,11,11,0.3419952059083104,0.37460992229168555,0.694526522079398,0.05924558686149565,A,A,False,True,11,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,12,11,11,0.3419952059083104,0.37460992229168555,0.694526522079398,0.05924558686149565,A,A,False,True,11,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,13,11,11,0.3419952059083104,0.37460992229168555,0.694526522079398,0.05924558686149565,A,A,False,True,11,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,14,11,11,0.3419952059083104,0.37460992229168555,0.694526522079398,0.05924558686149565,A,A,False,True,11,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,15,11,11,0.3419952059083104,0.37460992229168555,0.694526522079398,0.05924558686149565,A,A,False,True,11,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_audio,16,11,11,0.3419952059083104,0.37460992229168555,0.694526522079398,0.05924558686149565,A,A,False,True,11,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_text,1,1,1,0.3824574411253276,0.3824574411253276,1.0,0.0,C,C,True,False,0,1,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_text,2,1,1,0.3824574411253276,0.3824574411253276,1.0,0.0,C,C,True,False,0,1,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_text,3,1,1,0.3824574411253276,0.3824574411253276,1.0,0.0,C,C,True,False,0,1,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_text,4,1,1,0.3824574411253276,0.3824574411253276,1.0,0.0,C,C,True,False,0,1,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_text,5,1,1,0.3824574411253276,0.3824574411253276,1.0,0.0,C,C,True,False,0,1,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_text,6,1,1,0.3824574411253276,0.3824574411253276,1.0,0.0,C,C,True,False,0,1,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,False,C,0.3824574411253276,0.33751750716353185,True,UC_text,7,1,1,0.3824574411253276,0.3824574411253276,1.0,0.0,C,C,True,False,0,1,0.0,1.0,False,False,True
