sample_id,category,difficulty,macro_family,correct_baseline,target_letter,prob_original_target,prob_original_correct,baseline_above_chance,feature_source,k,topk_size_actual,n_positive_available,p_suf_target,p_nec_target,sufficiency_score,necessity_score,answer_suf,answer_nec,answer_suf_matches_target,target_lost_in_necessity,topk_n_audio,topk_n_text,topk_audio_fraction,topk_text_fraction,topk_is_multimodal,topk_is_unimodal_audio,topk_is_unimodal_text
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,MI_balanced,15,5,5,0.6621692684998789,0.6120294875606737,1.352093679450546,-0.18761348629186017,A,A,True,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,MI_balanced,16,5,5,0.6621692684998789,0.6120294875606737,1.352093679450546,-0.18761348629186017,A,A,True,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,1,1,11,0.9127246413041611,0.54509918165504,2.174023798486446,0.03194689944011344,A,A,True,False,1,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,2,2,11,0.9036414997434271,0.5272420334549993,2.144227160958079,0.09052607809203618,A,A,True,False,2,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,3,3,11,0.6974325305981947,0.5139684516249476,1.4677724489363764,0.1340691742607593,A,A,True,False,3,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,4,4,11,0.6366932512050043,0.5409296233070777,1.268521311022057,0.04562485633607189,A,A,True,False,4,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,5,5,11,0.581796592709177,0.543136557026587,1.0884364996402862,0.03838515808303317,A,A,True,False,5,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,6,6,11,0.5965384497723093,0.543136557026587,1.136796174370452,0.03838515808303317,A,A,True,False,6,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,7,7,11,0.6918701943860066,0.5120516638180416,1.4495255775409157,0.14035706828060743,A,A,True,False,7,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,8,8,11,0.6903745057808381,0.49787417988807353,1.4446190712484044,0.1868653547474504,A,A,True,False,8,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,9,9,11,0.6639368193864477,0.5414753645464839,1.3578920117486697,0.043834588752313754,A,A,True,False,9,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,10,10,11,0.696313296843612,0.5867954684157736,1.464100877567393,-0.10483497658605102,A,A,True,False,10,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,11,11,11,0.6589743306462343,0.5885496478024691,1.3416128998090349,-0.11058944457442353,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,12,11,11,0.6589743306462343,0.5885496478024691,1.3416128998090349,-0.11058944457442353,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,13,11,11,0.6589743306462343,0.5885496478024691,1.3416128998090349,-0.11058944457442353,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,14,11,11,0.6589743306462343,0.5885496478024691,1.3416128998090349,-0.11058944457442353,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,15,11,11,0.6589743306462343,0.5885496478024691,1.3416128998090349,-0.11058944457442353,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_audio,16,11,11,0.6589743306462343,0.5885496478024691,1.3416128998090349,-0.11058944457442353,A,A,True,False,11,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,1,1,7,0.9194391583605896,0.5612861978136823,2.196050321971815,-0.02115352291044445,A,A,True,False,0,1,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,2,2,7,0.9274535405095202,0.5460568640555488,2.2223409658320654,0.02880528646794375,A,A,True,False,0,2,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,3,3,7,0.9176095735817591,0.8430221273690321,2.190048491644971,-0.9453693699879051,A,A,True,False,0,3,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,4,4,7,0.8631693842029071,0.7156481468293592,2.0114610966285027,-0.5275275579552855,A,A,True,False,0,4,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,5,5,7,0.9432313674252546,0.6927320583207575,2.274099070277534,-0.4523528644538005,A,A,True,False,0,5,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,6,6,7,0.9306698201226203,0.76510749372911,2.2328917556860635,-0.6897756328209756,A,A,True,False,0,6,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,7,7,7,0.900666614617877,0.7954300472971814,2.134468249552609,-0.7892467388872008,A,A,True,False,0,7,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,8,7,7,0.900666614617877,0.7954300472971814,2.134468249552609,-0.7892467388872008,A,A,True,False,0,7,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,9,7,7,0.900666614617877,0.7954300472971814,2.134468249552609,-0.7892467388872008,A,A,True,False,0,7,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,10,7,7,0.900666614617877,0.7954300472971814,2.134468249552609,-0.7892467388872008,A,A,True,False,0,7,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,11,7,7,0.900666614617877,0.7954300472971814,2.134468249552609,-0.7892467388872008,A,A,True,False,0,7,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,12,7,7,0.900666614617877,0.7954300472971814,2.134468249552609,-0.7892467388872008,A,A,True,False,0,7,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,13,7,7,0.900666614617877,0.7954300472971814,2.134468249552609,-0.7892467388872008,A,A,True,False,0,7,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,14,7,7,0.900666614617877,0.7954300472971814,2.134468249552609,-0.7892467388872008,A,A,True,False,0,7,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,15,7,7,0.900666614617877,0.7954300472971814,2.134468249552609,-0.7892467388872008,A,A,True,False,0,7,0.0,1.0,False,False,True
q100_1247352,Instrumentation,High,percettiva,True,A,0.5548378043356975,0.5548378043356975,True,UC_text,16,7,7,0.900666614617877,0.7954300472971814,2.134468249552609,-0.7892467388872008,A,A,True,False,0,7,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,1,1,16,0.23389464910765848,0.4729340346958001,-0.03601365268982142,0.501490594527005,C,A,False,False,0,1,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,2,2,16,0.547690360045309,0.4095427419498587,0.6656742412782637,0.6432417439289548,A,A,True,False,1,1,0.5,0.5,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,3,3,16,0.5451708313077295,0.36235441487849335,0.660040248358534,0.7487609613320333,A,A,True,False,1,2,0.3333333333333333,0.6666666666666666,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,4,4,16,0.42019963740443605,0.3634754907060807,0.3805884559976664,0.7462540904315748,A,A,True,False,2,2,0.5,0.5,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,5,5,16,0.42276111885508194,0.3567043229477775,0.3863162606230749,0.7613952994360931,A,A,True,False,2,3,0.4,0.6,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,6,6,16,0.4332740021637122,0.3567043229477775,0.4098244307198635,0.7613952994360931,A,A,True,False,3,3,0.5,0.5,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,7,7,16,0.3881207341644435,0.37230924141451205,0.30885586925192576,0.7265006785321053,A,A,True,False,4,3,0.5714285714285714,0.42857142857142855,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,8,8,16,0.40452571400663545,0.37230924141451205,0.3455395311211722,0.7265006785321053,A,A,True,False,5,3,0.625,0.375,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,9,9,16,0.3537030935390669,0.3596728210506025,0.23189356248996545,0.7547573528057983,A,A,True,False,6,3,0.6666666666666666,0.3333333333333333,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,10,10,16,0.31428199612015767,0.3687101202572733,0.14374287762836996,0.7345487800737501,A,A,True,False,7,3,0.7,0.3,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,11,11,16,0.34182412994631317,0.3786604407236947,0.20533065976253104,0.7122985734296636,A,A,True,False,8,3,0.7272727272727273,0.2727272727272727,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,12,12,16,0.3568632977684741,0.3973062479606399,0.2389601888744234,0.6706041309774957,A,A,True,False,8,4,0.6666666666666666,0.3333333333333333,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,13,13,16,0.3728641892599851,0.41331496088831443,0.2747402568005943,0.6348065733059967,A,A,True,False,9,4,0.6923076923076923,0.3076923076923077,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,14,14,16,0.43598573651137906,0.4449999402838795,0.41588822030363304,0.5639548513494981,A,A,True,False,9,5,0.6428571428571429,0.35714285714285715,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,15,15,16,0.31535967016148736,0.5208125159993062,0.14615269650761828,0.39442810278082924,B,A,False,False,9,6,0.6,0.4,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI,16,16,16,0.6071453346259917,0.39825185170530086,0.7986232729102944,0.6684896384048062,A,A,True,False,9,7,0.5625,0.4375,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,1,2,16,0.547690360045309,0.4095427419498587,0.6656742412782637,0.6432417439289548,A,A,True,False,1,1,0.5,0.5,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,2,4,16,0.42019963740443605,0.3634754907060807,0.3805884559976664,0.7462540904315748,A,A,True,False,2,2,0.5,0.5,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,3,6,16,0.4332740021637122,0.3567043229477775,0.4098244307198635,0.7613952994360931,A,A,True,False,3,3,0.5,0.5,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,4,8,16,0.4279733272549631,0.38495463066133057,0.39797143437961513,0.6982239486733922,A,A,True,False,4,4,0.5,0.5,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,5,10,16,0.4176007553336934,0.4318600061454415,0.3747770187366479,0.5933374477047169,A,A,True,False,5,5,0.5,0.5,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,6,12,16,0.26962902412381007,0.48272882749017326,0.04389304288745276,0.4795881679221267,B,A,False,False,6,6,0.5,0.5,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,7,14,16,0.5769654320154955,0.41331496088831443,0.7311370977817608,0.6348065733059967,A,A,True,False,7,7,0.5,0.5,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,8,15,16,0.6257550030850465,0.39825185170530086,0.8402369043696263,0.6684896384048062,A,A,True,False,8,7,0.5333333333333333,0.4666666666666667,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,9,16,16,0.6071453346259917,0.39825185170530086,0.7986232729102944,0.6684896384048062,A,A,True,False,9,7,0.5625,0.4375,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,10,16,16,0.6071453346259917,0.39825185170530086,0.7986232729102944,0.6684896384048062,A,A,True,False,9,7,0.5625,0.4375,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,11,16,16,0.6071453346259917,0.39825185170530086,0.7986232729102944,0.6684896384048062,A,A,True,False,9,7,0.5625,0.4375,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,12,16,16,0.6071453346259917,0.39825185170530086,0.7986232729102944,0.6684896384048062,A,A,True,False,9,7,0.5625,0.4375,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,13,16,16,0.6071453346259917,0.39825185170530086,0.7986232729102944,0.6684896384048062,A,A,True,False,9,7,0.5625,0.4375,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,14,16,16,0.6071453346259917,0.39825185170530086,0.7986232729102944,0.6684896384048062,A,A,True,False,9,7,0.5625,0.4375,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,15,16,16,0.6071453346259917,0.39825185170530086,0.7986232729102944,0.6684896384048062,A,A,True,False,9,7,0.5625,0.4375,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,MI_balanced,16,16,16,0.6071453346259917,0.39825185170530086,0.7986232729102944,0.6684896384048062,A,A,True,False,9,7,0.5625,0.4375,True,False,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,1,1,13,0.5922057352596186,0.6551218776869482,0.7652163917748152,0.09409495653994611,A,A,True,False,1,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,2,2,13,0.6092528518664168,0.6551218776869482,0.8033359547041801,0.09409495653994611,A,A,True,False,2,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,3,3,13,0.6077640461969377,0.6692162042480022,0.8000067922002602,0.06257821498865863,A,A,True,False,3,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,4,4,13,0.6458241288583855,0.6561702047719034,0.885114071605583,0.09175076126004933,A,A,True,False,4,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,5,5,13,0.6007247249046942,0.6117423915067884,0.7842659571271495,0.1910971118856002,A,A,True,False,5,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,6,6,13,0.5888167778211796,0.6263594585638014,0.7576382435565999,0.15841145481088123,A,A,True,False,6,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,7,7,13,0.5906121795290704,0.5987811429281302,0.7616529945532664,0.22008014416217134,A,A,True,False,7,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,8,8,13,0.5922057352596186,0.6117423915067884,0.7652163917748152,0.1910971118856002,A,A,True,False,8,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,9,9,13,0.5775986063637358,0.6274454956444987,0.7325529577168879,0.15598293509132022,A,A,True,False,9,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,10,10,13,0.5923892872047161,0.6274454956444987,0.7656268377219708,0.15598293509132022,A,A,True,False,10,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,11,11,13,0.5954144803488334,0.5977919905157201,0.7723915618152333,0.22229201720212963,A,A,True,False,11,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,12,12,13,0.5631478506321429,0.59667507632915,0.7002391943284412,0.22478958213370762,A,A,True,False,12,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,13,13,13,0.5617066506582842,0.59667507632915,0.6970164843321126,0.22478958213370762,A,A,True,False,13,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,14,13,13,0.5617066506582842,0.59667507632915,0.6970164843321126,0.22478958213370762,A,A,True,False,13,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,15,13,13,0.5617066506582842,0.59667507632915,0.6970164843321126,0.22478958213370762,A,A,True,False,13,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_audio,16,13,13,0.5617066506582842,0.59667507632915,0.6970164843321126,0.22478958213370762,A,A,True,False,13,0,1.0,0.0,False,True,False
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_text,1,1,9,0.23389464910765848,0.4729340346958001,-0.03601365268982142,0.501490594527005,C,A,False,False,0,1,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_text,2,2,9,0.260394773338423,0.35526744173980557,0.02324406089018494,0.7646083521119611,C,A,False,False,0,2,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_text,3,3,9,0.30534905516274613,0.325514317202531,0.12376766347194447,0.8311401961360453,C,B,False,True,0,3,0.0,1.0,False,False,True
q101_1247352,Melody,High,analitica,True,A,0.6972012608955214,0.6972012608955214,True,UC_text,4,4,9,0.47331598501033273,0.3497589362196998,0.49936349589699736,0.7769260846449039,A,B,True,True,0,4,0.0,1.0,False,False,True
