sample_id,idx,question,category,difficulty,macro_family,model_answer,correct_answer_letter,correct,a_shap,t_shap,uc_audio_l1,mi_audio_l1,uc_text_l1,mi_text_l1,uc_audio_sum,mi_audio_sum,uc_text_sum,mi_text_sum,base_ucmi,uc_stem_drums,mi_stem_drums,uc_stem_bass,mi_stem_bass,uc_stem_other,mi_stem_other,uc_stem_vocals,mi_stem_vocals,uc_time_seg0,mi_time_seg0,uc_time_seg1,mi_time_seg1,uc_time_seg2,mi_time_seg2,uc_time_seg3,mi_time_seg3,uc_time_seg4,mi_time_seg4,uc_time_seg5,mi_time_seg5,uc_time_seg6,mi_time_seg6,uc_time_seg7,mi_time_seg7
q115_1327741,114,[MASK],Musical Texture,Medium,percettiva,D,A,False,0.7142857142857143,0.28571428571428575,2.115786167366039,0.5822961509346699,8.967141541141338,0.16733915055563328,-0.5563002890585261,-0.4233654913234761,8.967141541141338,-0.16733915055563328,,-0.31790682625220057,-0.06661864179809335,0.6194663947101321,-0.04337392577740613,0.16027654444362438,0.0794653298055969,-1.018136401960082,-0.39283825355357355,-0.09039024947880789,-0.3514451939485705,0.19794195080947863,-0.13902204505382312,-0.08202154625583867,0.0,-0.0473284574731038,-0.035560687613257036,0.0,0.059397296365695976,-0.07227803366432466,0.021910308833109005,-0.03615177029934445,0.020580706162005,-0.42607218269658514,0.000774123931364553
q116_1162034,115,[MASK],Harmony,High,analitica,A,A,True,0.8383838383838383,0.1616161616161616,1.301295742407933,0.20340892719168296,10.318468688548414,0.12086714085377337,0.9228883496016507,0.10172260746664881,10.318468688548414,0.12086714085377337,,0.4518485228439181,0.0659249039807934,0.1444232052221976,-0.006171765194245792,0.5158203179386762,0.08664086334837248,-0.18920369640314122,-0.04467139466827129,0.24088987454627003,-0.011673373832968889,0.21044334492572908,0.009505149486790768,0.15538829071368046,0.037452169858876075,0.0,0.0,0.14217881343397187,0.04163330067553264,0.02455167427635084,0.020576224181102172,0.05201907447591585,0.011052205279945037,0.09741727722973259,-0.006823068182629004
q117_1162034,116,[MASK],Melody,High,analitica,D,A,False,0.5570175438596491,0.44298245614035087,0.6327242247130123,0.1991706967606032,10.072867773281784,0.03754348315756984,0.40723262045441916,-0.14008501709624957,10.072867773281784,0.03754348315756984,,0.27651599170347824,0.02954283983217682,0.01297629610929882,-0.080541161081844,0.23048613477093866,-0.08288669573015768,-0.11274580212929658,-0.006200000116424713,0.13378050215651932,0.005939438487823012,0.10285736158457126,-0.011760749430736748,0.08772416321976075,-0.044357145107673926,0.0,-0.0005178900038037256,0.09121723044912992,-0.013903008539542829,-0.014362512065525003,-0.028943667056755558,-0.0179978217430571,-0.04576891740493033,0.024013696853019996,-0.0007730780406294754
q118_1162034,117,[MASK],Instrumentation,Low,percettiva,B,A,False,0.7275,0.2725,0.8992119351018073,0.1894158304370745,10.321473218441552,0.023832123779553287,0.6996444968856359,-0.133674150174233,10.321473218441552,-0.023832123779553287,,0.32228132527468556,0.0265243366668435,0.17572556658606325,0.0013465034645772402,0.3014213241329728,-0.1418532314049688,-0.09978371910808564,-0.019691758900684943,0.1076837896091346,-0.0819225897957285,0.0844710659188474,0.013536372565150182,0.15393372756188825,-0.0010338491022582608,0.0,0.0,0.12764960003556464,-0.0075559560014189266,0.03694736158401959,-0.007415855693303032,0.09788581135472119,-0.032734038007272634,0.09107314082146034,-0.01654823413940185
q119_1227239,118,[MASK],Mood and Expression,Low,knowledge,A,A,True,0.6636904761904762,0.3363095238095238,1.1724710547891357,0.35663435856053954,9.264949976541303,0.043213979104429,-0.447162467415277,0.13127610726307826,9.264949976541303,-0.043213979104429,,0.36265429368692936,0.24222242891399207,-0.0415663563498847,0.001732803997816841,-0.17338751077130934,-0.040130936843933776,-0.5948628939810123,-0.07254818880479684,0.23862693448995567,0.07322915576085108,-0.12429953371377485,-0.032153772745679196,-0.039942344794300484,-0.018494358563462772,0.04165820698076365,0.07660786055980037,-0.05378813314041886,0.09362051951392195,-0.1658425832472293,-0.03341098600249211,-0.1330633660405279,0.0405271365157739,-0.2105116479497449,-0.06864944777563495
q11_1093606,10,[MASK],Harmony,High,analitica,C,A,False,0.5441988950276243,0.45580110497237564,0.5126080098210694,0.37427883825638386,9.0889381059798,0.1493798092484575,-0.1520439264176565,-0.3371047227349712,9.0889381059798,-0.1493798092484575,,-0.05984549634397526,0.01858705776070634,0.027713286085480966,-0.002150082133291823,0.15256875561622546,-0.08039438824513505,-0.27248047177538764,-0.2731473101172507,0.0656091363993544,-0.016342081016181575,0.04799388322689174,-0.049273280355245794,0.0058721340104825985,-0.0344462183125412,0.027283780290904752,-0.05797000058115313,-0.03814746453836533,0.025436891067953642,-0.05052938535294958,-0.024499136443019393,-0.09932244389923928,-0.056336835131179194,-0.11080356655473578,-0.12367406196360459
q120_1227239,119,[MASK],Harmony,Medium,analitica,C,A,False,0.6593406593406593,0.34065934065934067,0.3879533400192233,0.051162748679800106,9.972152790666085,0.048971371820880044,-0.2376585962691738,-0.02929541028428268,9.972152790666085,-0.048971371820880044,,0.07438596988297698,0.0018195481566075193,-0.008515446578983312,-0.015815728396459214,0.0007614019920477878,0.009114121041151195,-0.30429052156521524,-0.02441335108558218,0.059923747385098744,-0.022262568262727496,-0.006427874373820957,-0.01742454724673207,-0.11859359465565633,-0.03633497311770929,-0.06497695761332915,0.015959251928263224,-0.028311722705723665,0.0022722528240335686,-0.05521063939328433,-0.0020924151314516077,-0.05508494286724863,-0.007392575509040706,0.031023387954790555,0.037980164231081706
q121_1227239,120,[MASK],Instrumentation,Low,percettiva,A,A,True,0.8960880195599021,0.1039119804400978,2.8071807902788115,1.0491457327156306,10.144838285940233,0.10314769627981052,1.8570267493967685,0.9259016619578547,10.144838285940233,0.10314769627981052,,-0.3657315602397292,0.09126268715615002,-0.10934546020129234,-0.06162203537888788,0.899386881898864,0.4874499171570796,1.432716887938926,0.40881109302351304,0.013476268616737286,0.06953514778880843,0.04454295974445294,-0.01151153600650235,0.19482737031835295,0.0,0.39506920262964834,0.0754421631462531,0.2557614017036786,0.18846521240249497,0.3797233182766167,0.17438779405325744,0.43274514720242774,0.2495556210053164,0.14088108090485385,0.18002725956822674
q122_114772,121,[MASK],Structure,Medium,analitica,A,A,True,0.8339920948616601,0.16600790513833993,0.8681918028686505,0.3202658520825903,9.470145646714068,0.06242831509860593,0.7704040622731166,-0.3202658520825903,9.470145646714068,0.06242831509860593,,0.11589138157453038,-0.15265088309500988,0.31543629875944135,-0.0913215815956632,0.3879702522369119,-0.07629338739191718,-0.0488938702977669,0.0,0.11441659422547518,-0.047864325502129296,0.09292243253528414,-0.14094151199670357,0.2599908759840015,-0.046901619806846644,0.25536137896176236,0.013441493945460806,0.07024921128566095,0.04198519407075487,-0.03606758654345514,-0.05237233239087229,0.0,-0.033692581459943506,0.013531155824387686,-0.053920168942310616
q123_114772,122,[MASK],Harmony,Medium,analitica,B,A,False,0.875886524822695,0.12411347517730496,0.6373489591811214,0.2793316281254182,9.709553168843787,0.026398411396877756,0.41276221373460875,0.2047341379317567,9.709553168843787,0.026398411396877756,,-0.11229337272325632,-0.03729874509683072,0.06888309727562393,0.10045981063206966,0.42698807376505776,0.1303909117152982,0.029184415417183373,0.011182160681219576,0.22091827046058024,0.029246428947267488,0.06658326127188255,0.04733015060321926,0.1293084441425006,0.04165846291856817,-0.05115571422252071,0.009201892849249473,0.036819247013649394,0.0781012091669478,0.10334561939675813,0.016001511960854198,-0.03245114653009567,-0.020141453605048817,-0.060605767798145825,0.0033359350906991356
q124_114772,123,[MASK],Musical Texture,Low,percettiva,B,A,False,0.6423357664233577,0.35766423357664234,0.551320600205748,0.41428582553495774,9.820419104577592,0.022057577450410235,0.1505298032660573,0.014153697078565286,9.820419104577592,-0.022057577450410235,,-0.1175786709145252,-0.02241700051840528,-0.050858042989282336,-0.17764906370979094,0.3509252017359027,0.2142197613067615,-0.03195868456603783,0.0,0.14914674909955272,-0.05751271307413554,0.041209179039524965,0.017595401653930608,0.0,-0.011834480196890942,0.025047696857981222,0.048119112547653727,0.11808434797401296,0.04860462705732778,-0.10170653724388026,-0.03166775806827214,-0.004232407377764785,0.004978876761680247,-0.07701922508336947,-0.0041293696027284305
q125_187621,124,[MASK],Functional Context,Low,unknown,A,A,True,0.810064935064935,0.18993506493506493,2.636923664101286,0.6057026753210606,9.976486570455148,0.36887080947390505,0.4984748489738607,0.26739756569720674,9.976486570455148,0.36887080947390505,,1.5676992565375731,0.41803063107968164,-0.07630068895952839,0.0185194894294521,-0.8481638610034209,-0.08859620027650338,-0.1447598576007632,-0.08055635453542356,-0.24760397362341557,0.006601095113659694,0.40110636673351185,0.0699671476300716,0.5054476691496071,0.1303815600384808,0.16569003560093098,0.03080653284841771,0.02566276165270033,0.05079654279034,-0.29486677265245026,-0.056937752947500316,0.0,0.006246405700834193,-0.05696123788702365,0.029536034522903157
q126_187621,125,[MASK],Mood and Expression,Low,knowledge,A,A,True,0.8006329113924051,0.19936708860759494,4.262345978415445,0.5696873449011272,11.179011773256098,0.007631434009653618,1.7239548382208467,0.44758473597836645,11.179011773256098,-0.007631434009653618,,1.2545381334436851,0.05241192596637759,-0.13412945257036607,-0.06105130446138036,1.7386122748744608,0.3658254679651394,-1.135066117526933,0.09039864650822985,0.8750375985516756,-0.01940981743170644,-0.27962007287642404,0.026031563328842416,0.0410750941988649,0.02735004428377586,0.3894298348208675,0.05084446733891204,0.0,0.05051234832116719,0.4535825955673812,0.06232144401760588,0.47340134769406217,0.17220829807269303,-0.22895155973558023,0.0777263880470765
q127_187621,126,[MASK],Instrumentation,Low,percettiva,A,A,True,0.925925925925926,0.07407407407407407,3.3658285284002707,0.5106910191450714,10.838121872210504,0.2708485209137782,1.4258094685360119,0.35148421134625674,10.838121872210504,0.2708485209137782,,2.2114991366877224,0.2564367568705465,0.18431986178041876,0.003804938030251972,-0.39535938798783615,0.1708459203448656,-0.5746501419442933,-0.07960340389940733,0.37053669401746936,-0.02724924553859084,0.23598270663239737,0.05531241607618523,0.34063236112888223,0.08821661254635885,0.396536327184742,0.15360721319498977,0.23088522158838146,0.05313916964667591,0.3809946200160068,0.09710730377768595,-0.2424077887486477,-0.06318591428902051,-0.28735067328321984,-0.005463344068027572
q128_332470,127,[MASK],Metre and Rhythm,Medium,percettiva,D,A,False,0.9353932584269663,0.06460674157303371,0.7239486723923865,0.10171642375400367,10.628350261258566,0.05892887774622567,-0.006253435956494802,-0.04930966576823656,10.628350261258566,0.05892887774622567,,0.35884761821794586,0.022911200853296104,0.0,0.003292178139587443,-0.2725956940492632,-0.06295464576543294,-0.09250536012517746,-0.012558398995687163,0.03840669625332092,-0.010288855512594966,-0.05873846931981482,-0.02611914333646975,-0.0627096982244637,-0.01777252396506444,-0.02341510045114032,0.006553761881873822,0.04323758678354884,0.017826065722187708,0.038998341271256405,-0.004827277863772919,-0.00977504703316541,-0.007713328569813994,0.02774225476396327,-0.006968364124582014
q129_332470,128,[MASK],Historical and Cultural Context,Low,knowledge,A,A,True,0.9610169491525424,0.03898305084745763,2.6190274916659293,0.11620324395843534,11.085763957648771,0.19428849202709111,2.441326915704731,0.019410006189785806,11.085763957648771,0.19428849202709111,,1.1240069742725036,0.04622400153911045,-0.08885028798059921,-0.004158676643175308,1.4061702294128264,-0.044237942241149464,0.0,0.021582623535000123,0.1491293813057316,-0.12250045655227548,0.1711031498079365,0.015691468989265243,0.6076761262081769,0.008254606589858432,0.43371928654321973,0.0342524191875457,0.35352139616175027,0.047157711130316415,-0.006077542615707421,0.0,0.232464765702997,0.005912212497587686,0.4997903525906261,0.030642044347487817
q12_1093606,11,[MASK],Instrumentation,Low,percettiva,A,A,True,0.7418300653594772,0.2581699346405229,1.1957719409900691,0.5506861389914148,10.105921867967389,0.2541291728083705,0.8084762333383457,0.4797797487402126,10.105921867967389,0.2541291728083705,,0.9406033951956065,0.32252029807591676,-0.19130801087330673,-0.03545319512560111,0.06152069196860091,0.0786984435388111,-0.0023398429525549325,0.11401420225108587,-0.2389410324096007,-0.08974784631770141,0.3248449606876113,0.05239967751444225,0.3436834120742282,0.060613465618365614,-0.030030857085172544,0.031123241847756184,0.2221406537649594,0.15188263080157083,-0.02918656794140282,0.0756388326727731,0.09841501291127983,0.04418920623386353,0.11755065133644306,0.1536805403691425
q130_332470,129,[MASK],Melody,Medium,analitica,D,A,False,0.5285714285714286,0.4714285714285714,1.1271778522106213,0.12970961424159094,9.459855393116325,0.08886635006939625,-0.17926625825041723,0.06629254241221563,9.459855393116325,0.08886635006939625,,0.4393310275936302,0.09800107832690329,0.0,-0.008839618409832791,-0.6532220552305192,-0.014004505470894584,0.03462476938647183,-0.008864412033960288,0.1157060059908393,-0.008786203203968088,-0.031263808329251734,0.00410137749845647,-0.04124797995190718,0.026864686106151947,-0.07779178616226758,-0.003818660675299391,-0.05594050278415838,0.030927175623101728,-0.03138565119662856,0.030986522089220505,-0.06744644894570256,0.00846537504815329,0.010103913128659568,-0.022447730073600833
q131_182074,130,[MASK],Sound Texture,Low,percettiva,B,A,False,0.8400900900900902,0.15990990990990991,0.7343665601471024,0.25165097964278255,10.508920826749995,0.08645983995961325,0.5311993171283069,0.1502559371594868,10.508920826749995,-0.08645983995961325,,-0.10158362150939779,-0.05069752124164787,0.17589924579373348,0.05745492204174803,0.45584695625727634,0.13864057836880228,0.0010367365866948836,0.00485795799058435,0.2177233611970663,0.03424717288616422,0.08638098966374368,0.028143727857613907,0.28505091665463506,0.024148392901655713,0.08891896956086401,0.02190351179595261,0.09044111722130603,0.028656669322517935,0.10877149245667306,0.06895310762036586,-0.09096143869285446,-0.0268862026698215,-0.2551260909331268,-0.028910442554961956
q132_182074,131,[MASK],Instrumentation,Medium,percettiva,C,A,False,0.5162601626016261,0.48373983739837406,1.0799995934132554,0.20936088448657064,9.590459459656236,0.09583700835562985,0.18471135040548847,0.1363782456723488,9.590459459656236,0.09583700835562985,,-0.0941556441162742,0.020781034309560315,0.6323554719093719,0.12281964946886102,-0.34367687027250293,0.02926888130103838,-0.009811607115106313,-0.03649131940711091,0.010909278542134526,-0.05661081304784305,0.05532245997891162,0.04318947577897199,0.07737663938793982,0.02500242734125911,-0.052034853913200146,0.03018453990556707,-0.03088394091792071,0.04177451010343593,0.07222169226115208,0.003961284814629979,0.08932605399867666,0.030288682587908382,-0.03752597893220527,0.018588138188419392
q133_182074,132,[MASK],Sound Texture,Low,percettiva,A,A,True,0.7238095238095238,0.2761904761904762,0.5361512675007509,0.5857585457938707,10.369461785653428,0.17781909354935801,-0.09550086390231163,0.39542873861027483,10.369461785653428,0.17781909354935801,,-0.2766417746836992,0.29427912890028374,-0.039184291017832024,-0.07575744674235779,0.08908450450627448,0.19631451330178895,0.13124069729294516,-0.01940745684944009,-0.1345123718305049,0.10480102615703658,-0.18752845589178513,0.027423438027420345,0.08942168122039693,0.0,0.0006594832526723923,0.02296946832026627,0.10359511448207866,0.06229018710438147,-0.10128616644642499,0.043051320553963796,0.09754206525953425,0.02814533899463513,0.0366077860517212,0.10674795945257123
q134_172015,133,[MASK],Metre and Rhythm,High,percettiva,A,A,True,0.5990990990990991,0.4009009009009009,0.5798121828625435,0.31066997918460837,9.727020031013653,0.06744499724473235,-0.5435708064792646,-0.18273338869464317,9.727020031013653,-0.06744499724473235,,-0.06564300614890108,0.0455757429331699,0.014755830354273667,-0.0034492329569115847,0.0033648578373658006,0.018392552311812724,-0.496048488522003,-0.2432524509827142,0.12405434485713673,0.025990881734677163,-0.023578776448509225,-0.024355342066926973,-0.06971659084656412,-0.033238270080716815,-0.049907200306539126,0.010453892754788096,-0.03905278044303844,-0.023833889697371394,-0.08171038275879705,-0.05003710436338166,-0.21510195463817416,0.020826267985146862,-0.18855746589477923,-0.10853982496085841
